Drug,Disease,n.source,n.target,d,z,0degree.target.keyprotein,1degree.target.keyprotein,2degree.target.keyprotein,n.0degree,n.1degree,n.2degree,coverage.score,specificity.score
DB00882,ccRCC,2,90,0.5,-2.060866150493843,[['ESR1']],"[['PRKACA', 'CCND1', 'AKT1', 'STAT5A', 'CTNNB1', 'EGFR', 'MAPK1', 'PTEN', 'HSPA8', 'SRC', 'MAPK3', 'JUN', 'STAT3', 'TP53', 'HSP90AA1', 'MAPK14', 'MAPK8', 'EP300', 'ERBB2', 'PKM', 'ACTB']]","[['PTGS2', 'TPM1', 'MMP2', 'FN1', 'DAB2', 'RPS27A', 'PKM', 'HLA-E', 'CASP3', 'PGK1', 'GAPDH', 'UBC', 'VEGFA', 'PTPRC', 'LDLR', 'KRT18', 'CD44', 'CLU', 'HRAS', 'TNF', 'CXCR4', 'FOS', 'MYC', 'CCL5', 'ACTB', 'SPP1', 'RAC2', 'VDAC1', 'POLR2E', 'PEBP1', 'CCL2', 'PPARG', 'IL1B', 'CDC42', 'INS', 'CREB1', 'ITGAM', 'CRYAB', 'IL2', 'ACTG1', 'CDH1', 'KRT8', 'IL6', 'CFL1', 'VIM', 'ENO1', 'STAT1', 'APP', 'TPI1', 'FTL', 'EGF', 'CXCL8', 'TLR2', 'CYCS', 'ALB', 'TLR4', 'LEP', 'PRKACA', 'CTNNB1', 'EGFR', 'MAPK1', 'HSPA8', 'SRC', 'JUN', 'TP53', 'ESR1', 'HSP90AA1', 'MAPK14', 'MMP9', 'EP300', 'CST3', 'ERBB2']]",1,21,72,0.011111111111111112,0.005555555555555556
DB00883,ccRCC,1,90,1.0,-0.8562139061198019,[],[['PRKACA']],"[['CCND1', 'AKT1', 'PKM', 'CASP3', 'GAPDH', 'CTNNB1', 'EGFR', 'MAPK1', 'SRC', 'CD44', 'MAPK3', 'HRAS', 'FOS', 'ACTB', 'SPP1', 'TP53', 'CDC42', 'ESR1', 'HSP90AA1', 'CREB1', 'ACTG1', 'CDH1', 'CFL1', 'VIM', 'APP', 'ALB', 'ERBB2']]",0,1,27,0.0,0.0
DB00884,ccRCC,2,90,2.0,0.3622603541088938,[],[],"[['PRKACA', 'AKT1', 'MMP2', 'RPS27A', 'GAPDH', 'UBC', 'CTNNB1', 'KRT18', 'SRC', 'JUN', 'MYC', 'STAT3', 'TP53', 'MAPK14', 'CDH1', 'EP300', 'CFL1', 'CST3', 'ENO1', 'FTL', 'SEC61G', 'FN1', 'MAPK1', 'INS', 'APP']]",0,0,25,0.0,0.0
DB00885,ccRCC,1,90,1.0,,[],"[['PRKACA', 'IL6']]","[['CCND1', 'AKT1', 'MMP2', 'DAB2', 'RPS27A', 'PKM', 'GAPDH', 'UBC', 'CTNNB1', 'EGFR', 'MAPK1', 'PTPRC', 'KRT18', 'SRC', 'CD44', 'MAPK3', 'FOS', 'SPP1', 'PEBP1', 'TP53', 'CDC42', 'ESR1', 'HSP90AA1', 'CREB1', 'MAPK14', 'MAPK8', 'KRT8', 'EP300', 'CFL1', 'VIM', 'ERBB2']]",0,2,31,0.0,0.0
DB00887,ccRCC,16,90,1.8181818181818181,-0.7178597041711179,[],"[['MAPK14', 'PRKACA', 'DAB2', 'RPS27A', 'UBC', 'HSPA8', 'CREB1', 'CDH1', 'CTNNB1']]","[['CTNNB1', 'TP53', 'HSP90AA1', 'MAPK14', 'EP300', 'PRKACA', 'ACTB', 'CREB1', 'ACTG1', 'JUN', 'INS', 'CST3', 'RPS27A', 'UBC', 'EGFR', 'MAPK1', 'MAPK3', 'FOS', 'MYC', 'STAT3', 'ESR1', 'MAPK8', 'KRT8', 'CFL1', 'APP', 'TPI1', 'AKT1', 'PKM', 'CASP3', 'HSPA8', 'KRT18', 'CLU', 'CDC42', 'CRYAB', 'STAT1', 'ALB', 'CYCS', 'CCND1', 'PGK1', 'GAPDH', 'SRC', 'VDAC1', 'CCL2', 'CDH1', 'VIM', 'ENO1', 'MMP2', 'FN1', 'HLA-E', 'PTEN', 'PTPRC', 'LDLR', 'CD44', 'HRAS', 'TNF', 'CXCR4', 'CCL5', 'SPP1', 'POLR2E', 'PEBP1', 'PPARG', 'IL1B', 'IL6', 'SERPINA1', 'EGF', 'CXCL8', 'ERBB2']]",0,9,67,0.0,0.0
DB00889,ccRCC,5,90,2.0,-0.28450438258278643,[],[['PRKACA']],"[['CCND1', 'CASP3', 'GAPDH', 'CTNNB1', 'EGFR', 'HSPA8', 'KRT18', 'SRC', 'CD44', 'FOS', 'MYC', 'TP53', 'ESR1', 'HSP90AA1', 'CREB1', 'CFL1', 'VIM', 'ALB', 'ERBB2', 'HLA-E', 'PTEN', 'LDLR', 'MAPK3', 'KRT8', 'SERPINA1']]",0,1,25,0.0,0.0
DB00890,ccRCC,2,90,0.5,-2.060866150493843,[['ESR1']],"[['PRKACA', 'CCND1', 'AKT1', 'STAT5A', 'CTNNB1', 'EGFR', 'MAPK1', 'PTEN', 'HSPA8', 'SRC', 'MAPK3', 'JUN', 'STAT3', 'TP53', 'HSP90AA1', 'MAPK14', 'MAPK8', 'EP300', 'ERBB2', 'PKM', 'ACTB']]","[['PTGS2', 'TPM1', 'MMP2', 'FN1', 'DAB2', 'RPS27A', 'PKM', 'HLA-E', 'CASP3', 'PGK1', 'GAPDH', 'UBC', 'VEGFA', 'PTPRC', 'LDLR', 'KRT18', 'CD44', 'CLU', 'HRAS', 'TNF', 'CXCR4', 'FOS', 'MYC', 'CCL5', 'ACTB', 'SPP1', 'RAC2', 'VDAC1', 'POLR2E', 'PEBP1', 'CCL2', 'PPARG', 'IL1B', 'CDC42', 'INS', 'CREB1', 'ITGAM', 'CRYAB', 'IL2', 'ACTG1', 'CDH1', 'KRT8', 'IL6', 'CFL1', 'VIM', 'ENO1', 'STAT1', 'APP', 'TPI1', 'FTL', 'EGF', 'CXCL8', 'TLR2', 'CYCS', 'ALB', 'TLR4', 'LEP', 'PRKACA', 'CTNNB1', 'EGFR', 'MAPK1', 'HSPA8', 'SRC', 'JUN', 'TP53', 'ESR1', 'HSP90AA1', 'MAPK14', 'MMP9', 'EP300', 'CST3', 'ERBB2']]",1,21,72,0.011111111111111112,0.005555555555555556
DB00892,ccRCC,1,90,1.0,,[],[['ACTB']],"[['TPM1', 'RPS27A', 'GAPDH', 'UBC', 'HSPA8', 'SRC', 'MYC', 'RAC2', 'VDAC1', 'HSP90AA1', 'ACTG1', 'CFL1', 'VIM', 'ENO1', 'APP']]",0,1,15,0.0,0.0
DB00893,ccRCC,5,90,1.0,-2.720202395093873,[['FTL']],"[['HSPA8', 'FTL', 'PTEN']]","[['PRKACA', 'AKT1', 'FN1', 'RPS27A', 'CD63', 'STAT5A', 'CASP3', 'GAPDH', 'UBC', 'CTNNB1', 'EGFR', 'MAPK1', 'PTPRC', 'SRC', 'CLU', 'MAPK3', 'JUN', 'CXCR4', 'FOS', 'MYC', 'ACTB', 'VDAC1', 'STAT3', 'PPARG', 'TP53', 'CDC42', 'ESR1', 'HSP90AA1', 'CREB1', 'MAPK14', 'MAPK8', 'ACTG1', 'CDH1', 'KRT8', 'IL6', 'EP300', 'VIM', 'ENO1', 'STAT1', 'APP', 'TLR2', 'CYCS', 'TLR4', 'HINT1', 'HSPA8', 'PEBP1', 'INS', 'CST3', 'FTL', 'EGF', 'ALB', 'TPM1', 'DAB2', 'PKM', 'PTEN', 'KRT18', 'TIMP1', 'HRAS', 'CCL5', 'SERPINA1', 'CFL1', 'ERBB2', 'ITGAM']]",1,3,63,0.011111111111111112,0.0022222222222222222
DB00894,ccRCC,1,90,1.0,-0.827315743197812,[],"[['PTGS2', 'SRC']]","[['PRKACA', 'CCND1', 'AKT1', 'FN1', 'DAB2', 'RPS27A', 'STAT5A', 'GAPDH', 'UBC', 'CTNNB1', 'EGFR', 'CD44', 'HRAS', 'ACTB', 'STAT3', 'TP53', 'CDC42', 'ESR1', 'HSP90AA1', 'CDH1', 'EP300', 'CFL1', 'ENO1', 'STAT1', 'ERBB2']]",0,2,25,0.0,0.0
DB00895,ccRCC,2,90,2.0,0.614356026460461,[],[],"[['CASP3', 'EGFR', 'MAPK1', 'HRAS', 'JUN', 'CXCR4', 'CDC42', 'ERBB2', 'FN1', 'STAT5A', 'PTPRC', 'SRC', 'MAPK3', 'ACTB', 'STAT3', 'CRYAB', 'STAT1', 'TLR4']]",0,0,18,0.0,0.0
