Drug,Disease,n.source,n.target,d,z,0degree.target.keyprotein,1degree.target.keyprotein,2degree.target.keyprotein,n.0degree,n.1degree,n.2degree,coverage.score,specificity.score
CIDm04468933,ccRCC,1,23,1.0,-1.7490192657618664,[],[['SPP1']],"[['FTL', 'CST3', 'KRT8', 'KRT18']]",0,1,4,0.0,0.0
CIDm04468936,ccRCC,1,23,1.0,-1.3627702877384935,[],"[['VIM', 'KRT8', 'KRT18']]","[['PEBP1', 'CD63', 'CCND1', 'RAC2', 'CRYAB', 'PTPRC', 'DAB2', 'CLU', 'CFL1', 'ENO1']]",0,3,10,0.0,0.0
CIDm04469123,ccRCC,1,23,1.0,-1.7490192657618664,[],[['SPP1']],"[['FTL', 'CST3', 'KRT8', 'KRT18']]",0,1,4,0.0,0.0
CIDm04469371,ccRCC,1,23,1.0,-2.4901624716020647,[],[['SERPINA1']],"[['VIM', 'FTL', 'CST3', 'KRT8', 'PTPRC', 'DAB2', 'KRT18', 'CLU', 'CFL1', 'ENO1', 'TPM1']]",0,1,11,0.0,0.0
CIDm04469580,ccRCC,1,23,2.0,-0.6132691249544756,[],[],"[['FTL', 'KRT8']]",0,0,2,0.0,0.0
CIDm04469805,ccRCC,1,23,2.0,-0.4575762904709743,[],[],"[['CCND1', 'KRT18']]",0,0,2,0.0,0.0
CIDm04470172,ccRCC,1,23,2.0,0.08710071126186852,[],[],"[['PEBP1', 'KRT8', 'CRYAB', 'HINT1', 'DAB2', 'CLU', 'TPM1']]",0,0,7,0.0,0.0
CIDm04470183,ccRCC,1,23,1.0,-2.4934803304876896,[],[['SERPINA1']],[],0,1,0,0.0,0.0
CIDm04470566,ccRCC,1,23,2.0,0.8990652167748826,[],[],"[['VIM', 'HLA-E', 'FTL', 'PEBP1', 'SERPINA1', 'CCND1', 'RAC2', 'KRT8', 'CRYAB', 'PTPRC', 'DAB2', 'KRT18', 'CLU', 'CFL1', 'ENO1', 'TPM1', 'TIMP1']]",0,0,17,0.0,0.0
CIDm04470570,ccRCC,2,23,1.5,-1.7515571624670365,[],[['CST3']],"[['FTL', 'KRT8', 'CCND1', 'SPP1', 'KRT18', 'CLU']]",0,1,6,0.0,0.0
CIDm04470790,ccRCC,1,23,2.0,-0.4575762904709743,[],[],"[['CCND1', 'KRT18']]",0,0,2,0.0,0.0
CIDm04471892,ccRCC,1,23,1.0,-1.7832922642024371,[],[['CST3']],"[['VIM', 'CCND1', 'SPP1', 'ENO1']]",0,1,4,0.0,0.0
CIDm04471896,ccRCC,1,23,2.0,,[],[],"[['VIM', 'CFL1']]",0,0,2,0.0,0.0
CIDm04472503,ccRCC,1,23,2.0,0.15030314071860137,[],[],"[['PTPRC', 'KRT18']]",0,0,2,0.0,0.0
CIDm04474225,ccRCC,1,23,2.0,-0.4575762904709743,[],[],"[['CCND1', 'KRT18']]",0,0,2,0.0,0.0
CIDm04474773,ccRCC,1,23,3.0,,[],[],[],0,0,0,0.0,0.0
CIDm04475300,ccRCC,1,23,3.0,1.347826112442973,[],[],[],0,0,0,0.0,0.0
CIDm04476318,ccRCC,1,23,2.0,-0.5696696200753396,[],[],"[['VIM', 'KRT8']]",0,0,2,0.0,0.0
CIDm04476950,ccRCC,6,23,2.5,0.5265560094087488,[],[],"[['PEBP1', 'VIM', 'PTPRC', 'SPP1', 'DAB2']]",0,0,5,0.0,0.0
CIDm04477695,ccRCC,1,23,2.0,,[],[],[['CLU']],0,0,1,0.0,0.0
CIDm04478472,ccRCC,3,23,1.6666666666666667,-0.4254484195189842,[],[['CFL1']],"[['VIM', 'PEBP1', 'CCND1', 'KRT8', 'PTPRC', 'DAB2', 'KRT18', 'CLU', 'CFL1', 'ENO1', 'FTL', 'TPM1']]",0,1,12,0.0,0.0
CIDm04478778,ccRCC,2,23,1.0,-3.4281044225498754,[],"[['SERPINA1', 'ENO1']]","[['VIM', 'FTL', 'CST3', 'KRT8', 'PTPRC', 'DAB2', 'KRT18', 'CLU', 'CFL1', 'ENO1', 'TPM1', 'CRYAB']]",0,2,12,0.0,0.0
