,Eigen,Degree,Between,Between Sub,RWR,RWR Sub,eigen_pvalue,degree_pvalue,between_pvalue,betweensub_pvalue,rwr_pvalue,rwrsub_pvalue
EPS8,0.0078502846710312,0.006538257642693,0.0001663648781073,161.4701515543887,0.0002071224138818,0.0002392774935752,0.21242544169611308,0.22385159010600705,0.23566802120141342,0.3415482332155477,0.15373056537102472,0.13988021201413428
SDC4,0.0193127009593671,0.0125463862873299,0.0003553627484726,631.6934993863747,0.000352160021271,0.0003919748257859,0.07468604240282685,0.10406360424028269,0.14778197879858657,0.18039399293286218,0.0689856890459364,0.06254081272084806
FRMPD4,0.0001196348559317,0.0015903869941685,2.286515545603512e-05,27.813846220272264,9.664776333089776e-05,0.0001345806485285,0.9759855123674912,0.5865724381625441,0.4965201413427562,0.560045406360424,0.5255457597173145,0.35438197879858657
ACTN3,0.006608939068874,0.0083053543028803,0.000248506847293,915.435293002725,0.0002731609074052,0.0003021251541069,0.24612014134275617,0.17279151943462898,0.18809664310954063,0.14279187279151945,0.09911060070671378,0.09141802120141343
ACTN4,0.0242347509063163,0.0208517405902102,0.001411162362001,4038.419860802797,0.0005981247008859,0.0006273834873702,0.05282685512367491,0.04646643109540636,0.03974540636042403,0.03604770318021201,0.03401890459363958,0.03346236749116608
BCAR1,0.0286968647412227,0.0166107086057607,0.0003846928633664,1063.4926220866105,0.0004357533321447,0.0004890969566298,0.04191501766784452,0.06908127208480565,0.13919416961130743,0.12840459363957596,0.0511083038869258,0.04600865724381625
PALLD,0.0050019597526129,0.0053012899805619,6.27291327669909e-05,64.92237139248735,0.0001720460110958,0.0002044188438825,0.30527526501766783,0.27402826855123674,0.36227102473498235,0.45757773851590106,0.2130137809187279,0.19157879858657245
ACTR1A,0.0085699410505883,0.0139600636154797,0.0007938536242082,2379.357214663895,0.0004424318663635,0.0004993997080975,0.19638074204946995,0.08886925795053004,0.07396660777385158,0.06295989399293286,0.05005671378091873,0.04473851590106007
HELLS,0.0033818659477431,0.0053012899805619,0.0002004991046042,555.7905115428567,0.0002063492991103,0.0001285225742289,0.3942975265017668,0.27402826855123674,0.2131487632508834,0.19397279151943464,0.15479487632508834,0.36871272084805656
C4BPB,0.0006339503477526,0.001943806326206,1.124597211005951e-05,22.52431920805577,8.421127360623055e-05,0.0001149018531286,0.7974773851590106,0.5279151943462898,0.5856263250883392,0.5838710247349823,0.5710992932862191,0.4484007067137809
LMO7,0.0044156464792106,0.0102491606290864,0.000346459017888,860.4530957840183,0.0003380051881669,0.000310257911628,0.332802296819788,0.13462897526501766,0.15056819787985865,0.14892279151943463,0.0731077738515901,0.08781554770318022
CPNE1,0.0020914733837588,0.0063615479766743,0.0002416626854592,301.9438450609668,0.0002322820583517,0.0002763236921488,0.5145611307420495,0.23074204946996466,0.1913095406360424,0.26352791519434626,0.12695494699646642,0.10614134275618374
LASP1,0.0071480758619144,0.0074218059727867,0.0004618209036552,780.8014250536271,0.0002508722142087,0.0002651549431954,0.23043515901060072,0.1959363957597173,0.1203279151943463,0.15866148409893993,0.11252031802120141,0.11345371024734982
FHL1,0.0049957973911459,0.0030040643223184,3.692533499150215e-05,196.6490411739247,0.0001055344710554,0.0001341565280025,0.30553427561837454,0.4128975265017668,0.43327950530035336,0.3165560070671378,0.4941678445229682,0.35525335689045934
ACTN2,0.0207773619830602,0.0182010955999293,0.0010108134420891,2559.3312302731306,0.0005149332492087,0.000551177603316,0.06664487632508834,0.05918727915194346,0.05745689045936396,0.05828339222614841,0.040863780918727916,0.039321024734982335
NEDD9,0.0060771632126459,0.0042410319844495,4.778746678956931e-05,141.3041713698623,0.0001416427416597,0.0001714794081086,0.263493816254417,0.3265017667844523,0.3987646643109541,0.3584821554770318,0.3115600706713781,0.27641183745583037
BLOC1S2,0.0016727018091893,0.0035341933203746,0.0001595970048969,352.39171397340886,0.0001500370438364,0.0001412441595644,0.5726789752650177,0.3726148409893993,0.24077773851590106,0.24516625441696113,0.28617455830388694,0.3424243816254417
TCF7,0.0104361991367568,0.0093656122989927,0.000237850655535,933.1518546363432,0.000288019066983,0.0002472094614781,0.1626030035335689,0.15141342756183745,0.1931673144876325,0.14093939929328622,0.09180830388692579,0.12935618374558303
MRPL35,0.0011132412909059,0.0067149673087117,0.0001335563242048,493.9557261600201,0.0002410015185821,0.0002896993543803,0.6779104240282685,0.21978798586572437,0.2630791519434629,0.20680795053003534,0.11980318021201414,0.09784469964664311
SLC25A6,0.0055405335891935,0.0077752253048241,0.0002106573292831,828.9477561990557,0.0002498167265138,0.0002929670606021,0.28315335689045934,0.1872791519434629,0.20732809187279153,0.15262508833922261,0.11325088339222615,0.09601148409893993
ALDOA,0.0178744200395219,0.015727160275667,0.0009475474773034,1707.8734005788772,0.0004501341553364,0.0004630098610611,0.08323233215547703,0.07473498233215548,0.06164363957597173,0.08708939929328621,0.048880388692579504,0.04953604240282686
TGM2,0.0132524513062849,0.0061848383106555,0.0001033419442719,238.36313653863783,0.0001861805463418,0.0002030954365798,0.12397932862190812,0.23745583038869258,0.2962720848056537,0.2924450530035336,0.18677650176678445,0.19515936395759717
VEGFA,0.1033837552138648,0.070330447075455,0.0070042926775284,19716.277189234745,0.0017661264489093,0.0018432872993023,0.0022968197879858657,0.004063604240282685,0.007196113074204947,0.006428621908127209,0.010251766784452297,0.009831625441696114
RPS4X,0.0082011080643163,0.0162572892737232,0.0004585109834943,1500.4778019829691,0.0004611199822363,0.0004854160574032,0.20432155477031802,0.0706713780918728,0.12105671378091873,0.09768127208480565,0.04731996466431095,0.046481625441696116
EIF1AX,0.0040210500561711,0.0114861282912175,0.0003677814793416,1343.1738062436984,0.0003453299379811,0.0003137160063079,0.35396042402826855,0.11837455830388692,0.144034628975265,0.10728533568904594,0.0709178445229682,0.0863946996466431
SCCPDH,0.001439464377472,0.0017670966601873,4.483949849412204e-05,57.315473764929415,8.209324560618653e-05,0.0001055479195708,0.6117796819787986,0.5553003533568904,0.4072922261484099,0.4731558303886926,0.5832007067137809,0.5266888692579506
SERPINE1,0.0495359195711274,0.0270365789008658,0.0012991174661927,3461.824056384244,0.0006989252025178,0.0007360044619639,0.013726855123674912,0.02756183745583039,0.043382508833922265,0.042257420494699646,0.028449116607773852,0.02772120141342756
KNG1,0.0253582295334858,0.0176709666018731,0.0005331103753829,1139.6449021628382,0.0004534019958082,0.000505628289658,0.04935,0.06289752650176679,0.10668303886925795,0.12197332155477032,0.048418197879858654,0.04399911660777385
ORM2,0.0072742408803553,0.0061848383106555,7.422567893254487e-05,126.20404439229112,0.0001829241949065,0.0001609549882154,0.2270404593639576,0.23745583038869258,0.33991519434628975,0.37291572438162546,0.1921047703180212,0.3010093639575972
VWF,0.0353384591499312,0.0199681922601166,0.0009148476865694,2086.4512356976948,0.0005196391628231,0.0005213535451705,0.029284982332155478,0.04929328621908127,0.06399558303886926,0.07188798586572438,0.04039840989399293,0.04227014134275618
LYZ,0.0116190996113878,0.0098957412970489,0.0002776793164203,497.5818159712968,0.0002797525898148,0.0002681989601818,0.1450446996466431,0.14187279151943463,0.175413074204947,0.20601501766784452,0.09576431095406361,0.11142544169611307
DNTT,0.0181092771063166,0.0067149673087117,0.0003856316318898,1576.5720469560133,0.0002039884073129,0.0001678972876618,0.08177102473498234,0.21978798586572437,0.13893480565371025,0.09351802120141343,0.1581072438162544,0.28294134275618377
TGFB1,0.037892897829013,0.0167874182717794,0.0006168844023849,2020.363740271818,0.0004451710653042,0.0004618401777084,0.025691166077738515,0.0676678445229682,0.09384010600706713,0.07419840989399293,0.04961925795053004,0.04971095406360424
HGF,0.0706754042155986,0.0462979324969075,0.0051740993776987,12671.961012177975,0.0013330062758323,0.0014471363403334,0.006752120141342756,0.010247349823321554,0.010945583038869259,0.011121908127208481,0.013950706713780918,0.013050883392226148
POTEF,0.0325772094601341,0.0143134829475172,0.0003681731894787,1283.0888668368248,0.0003823091947256,0.0003554342113673,0.03473091872791519,0.08586572438162544,0.14392756183745584,0.11134840989399293,0.061398409893992936,0.07192720848056537
VEGFC,0.0318526947420428,0.0143134829475172,0.0002498812606739,665.239264917269,0.000372780898801,0.0003476373917314,0.03629946996466431,0.08586572438162544,0.18746572438162545,0.17500901060070673,0.06364434628975266,0.07424929328621908
PDGFB,0.0172094161301022,0.0061848383106555,3.2188363046315826e-05,101.66139647765056,0.0001738934091118,0.0002036181684001,0.08755583038869258,0.23745583038869258,0.4516332155477032,0.4005874558303887,0.20889558303886926,0.1937203180212014
TUBB6,0.0017576634483663,0.0021205159922247,2.445059149053116e-05,47.76111286663237,8.886359847327967e-05,5.136270187059825e-05,0.5598040636042403,0.5047703180212014,0.4877416961130742,0.49571625441696116,0.5495627208480566,0.6788911660777385
ILK,0.0165740852247476,0.0074218059727867,8.853718981459351e-05,336.24798698239834,0.0002139960298623,0.0002397855979026,0.09198798586572438,0.1959363957597173,0.316543109540636,0.2506994699646643,0.1450959363957597,0.13914134275618376
PREP,0.002646271069308,0.0012369676621311,9.67930979330846e-06,25.703465403892626,6.050268828920936e-05,8.768583565540354e-05,0.45440618374558306,0.653356890459364,0.6033742049469965,0.5690344522968198,0.7014729681978799,0.5693432862190813
IGF2,0.0251263335952149,0.0121929669552924,0.0003812415169448,1253.32010699834,0.0003331096311532,0.0003035677641004,0.05001466431095406,0.10812720848056537,0.14016413427561839,0.11341590106007067,0.07465795053003534,0.09075459363957597
IGF1,0.0508187548090395,0.027566707898922,0.0007719549896732,1914.5637776278743,0.0006991479019022,0.0007381500132098,0.013128445229681979,0.026325088339222615,0.07603250883392226,0.07821166077738516,0.02843939929328622,0.027619787985865726
TGFB3,0.0137009819363552,0.0068916769747305,8.996957276789831e-05,230.729966337009,0.0002015097996974,0.0001774604634906,0.118710777385159,0.2137809187279152,0.31440123674911663,0.2964828621908127,0.16185282685512367,0.2679272084805654
OLA1,0.008771701761282,0.0093656122989927,0.0010238026423116,1719.9772169003816,0.0003089530907906,0.000304532606313,0.19220848056537101,0.15141342756183745,0.056648056537102476,0.08652650176678445,0.08311572438162544,0.0903160777385159
B2M,0.043416193665278,0.0337515462095776,0.0031796774702918,9215.60307032751,0.0009057763413836,0.0010002587623191,0.018224204946996468,0.019434628975265017,0.017806713780918727,0.015597703180212015,0.021203886925795053,0.019513074204946995
TGFB2,0.0119638650099754,0.0058314189786181,9.226316100414904e-05,198.5879577182984,0.0001784100753066,0.0001993057356649,0.14030989399293287,0.2524734982332155,0.3110712014134276,0.3153321554770318,0.19991042402826856,0.20692579505300354
ASMTL,0.0003212237641893,0.0015903869941685,4.895657316653543e-05,14.774085815006442,8.944222051662304e-05,4.69061255181052e-05,0.9038704946996466,0.5865724381625441,0.3954955830388693,0.6291637809187279,0.5473560070671378,0.6832254416961131
HRG,0.0058173555943582,0.0035341933203746,2.695038154551358e-05,53.88290377100008,0.0001182416845054,0.0001440613686644,0.2727512367491166,0.3726148409893993,0.47505865724381624,0.48085229681978797,0.406252296819788,0.33825388692579506
F8,0.0025292104895617,0.0022972256582435,1.815790543171864e-05,52.07792584140044,9.062200383182174e-05,0.0001213020332699,0.46576113074204945,0.4826855123674912,0.5261867491166078,0.48509840989399294,0.54306148409894,0.3958911660777385
GFER,0.0003781181797587,0.0008835483300936,4.98142923735193e-06,11.691996301871184,5.2714058152548136e-05,2.4950378093227943e-05,0.8823473498233215,0.7393992932862191,0.6761044169611308,0.6527243816254417,0.7157717314487633,0.7153312720848056
QSOX1,0.0102406229511174,0.009188902632974,0.000272543454649,319.74952522933063,0.0002730192243143,0.0002943228795168,0.16571766784452296,0.153886925795053,0.17755141342756184,0.25667544169611306,0.09918798586572439,0.09528975265017668
AHSG,0.0083054628438787,0.0083053543028803,0.0001823286587603,204.415987514904,0.0002543391034852,0.0002265947160693,0.20201996466431096,0.17279151943462898,0.22450565371024736,0.31164134275618377,0.11018922261484099,0.15688710247349824
FGG,0.0174483798243685,0.0120162572892737,0.0003183551481732,845.2295822217069,0.0003348360860356,0.000363328965357,0.0859743816254417,0.11024734982332156,0.1599595406360424,0.1506803886925795,0.07410618374558305,0.06969399293286219
NR2F1,0.0007339414112264,0.0008835483300936,2.1735292581167144e-06,7.256149187430582,4.9642783548596215e-05,2.0541546593282915e-05,0.7700335689045936,0.7393992932862191,0.7543611307420495,0.6978664310954064,0.7228358657243816,0.725604593639576
FGA,0.0188633124243638,0.0136066442834423,0.0005306730085325,474.2205299215117,0.000383164791228,0.0004057556649934,0.07727367491166078,0.09381625441696113,0.10710971731448764,0.2113547703180212,0.06120918727915194,0.05955318021201413
A2M,0.0106727613745334,0.0090121929669552,0.0003197067399381,581.0763505888574,0.000269028892573,0.0002585748270297,0.158958480565371,0.15724381625441697,0.15948250883392226,0.1892053003533569,0.10136007067137809,0.11835583038869257
FGB,0.0098056387744333,0.0060081286446368,0.0001678924267241,541.3153083756924,0.0001861702021948,0.0002128428541366,0.1729939929328622,0.24487632508833923,0.23454717314487633,0.19678939929328623,0.1867946996466431,0.17436219081272084
PRKX,0.0007926178356687,0.0015903869941685,0.0001486002595692,421.0243376613291,8.294758522261262e-05,5.064441500741287e-05,0.754720848056537,0.5865724381625441,0.24967650176678446,0.22464081272084804,0.5781512367491166,0.679572261484099
FIGF,0.0053466338838408,0.0024739353242622,2.8359909167437133e-05,122.43654236348172,9.275203818224598e-05,6.491120809253287e-05,0.2907754416961131,0.4598939929328622,0.4683934628975265,0.37676625441696115,0.536140812720848,0.6669625441696113
APOOL,0.0017112508370806,0.0024739353242622,8.401720853420116e-05,87.10137863939053,0.0001069499007936,0.0001284156610358,0.5667759717314488,0.4598939929328622,0.3234752650176678,0.42034434628975265,0.4849265017667845,0.36901519434628977
VEGFB,0.0024267840040058,0.0010602579961123,1.4825654515766036e-06,4.124546403501641,5.46313570028796e-05,2.8123252248820124e-05,0.4763291519434629,0.6911660777385159,0.7866432862190813,0.746262367491166,0.7118160777385159,0.709032332155477
GAS6,0.0098156577895613,0.0068916769747305,0.0002521683506696,441.5352839430424,0.0002131448387301,0.000190321184468,0.17282402826855123,0.2137809187279152,0.18645318021201412,0.2192934628975265,0.146086925795053,0.24200636042402826
F5,0.0077311069619846,0.0090121929669552,0.0002390407812702,551.9956693996024,0.0002815740894829,0.0003313730663786,0.21528957597173146,0.15724381625441697,0.19257420494699648,0.19470194346289751,0.09486448763250883,0.07965212014134275
PROS1,0.0020508098489569,0.0017670966601873,2.9543085254974628e-05,28.38049806872224,7.815074464314779e-05,0.0001047876692895,0.5196644876325088,0.5553003533568904,0.4630141342756184,0.5577468197879859,0.6105985865724382,0.5277358657243816
MMRN1,0.0015643344818746,0.0014136773281498,1.3155723745989858e-05,24.72151198353963,6.820356053209079e-05,4.120105067022707e-05,0.5900994699646643,0.6196113074204948,0.5665531802120142,0.5734335689045936,0.690682332155477,0.6895969964664311
P2RY8,0.0018139925581194,0.0017670966601873,1.2393647614576913e-05,37.0321736529603,7.541572553644732e-05,0.0001034067425706,0.5515918727915194,0.5553003533568904,0.5738736749116607,0.5264717314487632,0.6351487632508834,0.5297012367491166
STAB2,0.0005724228720692,0.0008835483300936,2.473689682513336e-06,7.316482012622173,5.049089305830812e-05,7.680038489680575e-05,0.8155802120141342,0.7393992932862191,0.7428554770318021,0.6971125441696113,0.7207648409893993,0.6470402826855124
A1BG,0.003735701169881,0.0022972256582435,2.5259750868208163e-05,49.03129843926536,8.674168183931368e-05,6.444933616366057e-05,0.37088074204946997,0.4826855123674912,0.4835178445229682,0.4924952296819788,0.5585574204946997,0.6674012367491166
POTEJ,0.0014722422782128,0.0017670966601873,6.576969338104387e-06,16.528226593959655,7.801320377536595e-05,5.042449463603965e-05,0.6059365724381626,0.5553003533568904,0.6468922261484099,0.6174945229681978,0.6117010600706714,0.679783038869258
POTEI,0.0010129155334763,0.0017670966601873,2.1133757829907723e-05,56.63046454897591,8.321693005072293e-05,5.811272138187892e-05,0.7007,0.5553003533568904,0.5067302120141343,0.4746374558303887,0.5766547703180211,0.6730349823321555
POTEE,0.0014389558970745,0.0017670966601873,6.006250819509348e-06,16.39387867628365,7.78030126900683e-05,5.044367349608143e-05,0.6118664310954064,0.5553003533568904,0.6566526501766784,0.6183616607773852,0.6134044169611308,0.6797689045936396
CFD,0.0121739819409116,0.0083053543028803,0.0001473687759841,168.17972884134943,0.0002442828657311,0.0002085783680519,0.13751289752650175,0.17279151943462898,0.25071537102473496,0.33636042402826855,0.11731166077738515,0.18205565371024734
NHLRC2,0.0011515732500513,0.0014136773281498,5.502338947900156e-05,26.873815982304997,7.76263941553075e-05,4.59156527165594e-05,0.6693840989399293,0.6196113074204948,0.3798042402826855,0.5640063604240283,0.6148639575971732,0.6842411660777385
VTI1B,0.0116458576977638,0.0107792896271426,0.0004244195147569,778.0264924636334,0.0003139353790861,0.0003625696864811,0.14466537102473498,0.12756183745583038,0.1288588339222615,0.1590095406360424,0.08124293286219081,0.06989787985865724
PTMA,0.0049679500148555,0.0026506449902809,2.256698161829773e-05,88.69856111864289,9.57372861257825e-05,6.705900137541272e-05,0.30675335689045935,0.44346289752650175,0.49823833922261485,0.4180332155477032,0.5278256183745583,0.6648768551236749
LEFTY2,0.0031970960591237,0.0021205159922247,1.759724753633305e-05,51.41164884122474,8.598833368924138e-05,6.196126521292126e-05,0.40777720848056537,0.5047703180212014,0.5301754416961131,0.48669982332155476,0.5620893992932863,0.6697310954063604
TCN2,0.0001592100503927,0.0005301289980561,4.8934951609900604e-06,7.327902266684082,4.581586433339241e-05,1.9379017202868035e-05,0.9630157243816254,0.8802120141342756,0.6778985865724382,0.6969742049469965,0.7335498233215547,0.7286855123674911
LAIR1,0.0054256938419911,0.0093656122989927,0.0001867016642621,411.491547403407,0.000280911141005,0.0003680212531691,0.28765971731448764,0.15141342756183745,0.22168356890459365,0.22725971731448763,0.09519434628975265,0.06842385159010601
CD300A,0.0080352201583724,0.0093656122989927,0.0002913847992007,430.847718897064,0.0002790722523726,0.0003138699191618,0.20811042402826854,0.15141342756183745,0.16995194346289752,0.22202950530035337,0.09609982332155477,0.08632879858657244
CLEC5A,0.0073492121761605,0.0098957412970489,0.0001899761174467,804.9142624726292,0.0002868948599112,0.0003684732335745,0.22502985865724381,0.14187279151943463,0.2195726148409894,0.15561466431095405,0.09233427561837455,0.06830689045936396
CD300LF,0.0036283059540213,0.0035341933203746,4.511187322704147e-05,94.89808216433411,0.0001291311957787,0.0001131630184855,0.3777279151943463,0.3726148409893993,0.40647049469964663,0.40946696113074205,0.348663074204947,0.4714457597173145
TNFRSF9,0.0100516434434687,0.003887612652412,1.059229060065346e-05,15.15506580708264,0.0001157338172326,0.0001427239391955,0.16881590106007066,0.3491166077738516,0.5927708480565371,0.6265471731448763,0.4231141342756184,0.3401922261484099
RND3,0.0100628160271578,0.0056547093125993,4.638788613919846e-05,201.0888770076816,0.0001717805763645,0.0002066161151759,0.1686316254416961,0.2593639575971731,0.4027643109540636,0.3137360424028269,0.21363710247349824,0.18626395759717315
PLCG2,0.0131962286697052,0.0102491606290864,0.0002590437504,701.6497349914308,0.0002928418240853,0.0003425177810254,0.12464399293286219,0.13462897526501766,0.18332897526501768,0.16953233215547703,0.08965583038869258,0.07584646643109541
SLA,0.0032735572513842,0.0028273546562996,3.5677258310467414e-05,91.4822926902516,0.0001045412217349,8.05675814774497e-05,0.4021005300353357,0.4273851590106007,0.43787579505300356,0.41412597173144877,0.5000429328621908,0.6189591872791519
KLRK1,0.0168564670695185,0.0068916769747305,4.2643789752460326e-05,80.57433251645281,0.000186168718587,0.0002167450516771,0.08995265017667844,0.2137809187279152,0.4140491166077738,0.4302909893992933,0.1867975265017668,0.1686030035335689
ENSP00000480609,0.0166230139340598,0.0067149673087117,4.078361402098204e-05,76.51417384880477,0.0001820996851187,0.0002122146328767,0.09162756183745584,0.21978798586572437,0.4200376325088339,0.4367987632508834,0.1934487632508834,0.17539911660777385
CD247,0.0073169737790708,0.0054779996465806,0.0001221141302556,286.52645156117137,0.000170133457487,0.0002083799515693,0.22587349823321554,0.26696113074204947,0.2745547703180212,0.2698706713780919,0.21764628975265018,0.1824613074204947
KIR2DL1,0.0031934930715633,0.0026506449902809,9.152928138260726e-05,174.9525476511338,0.000107851902761,0.0001405480301894,0.40804187279151943,0.44346289752650175,0.31214063604240283,0.3313494699646643,0.4786507067137809,0.3435422261484099
LAT2,0.0021483232088749,0.0015903869941685,6.644506303360747e-05,140.91070735033594,8.001977519685942e-05,0.0001214705136864,0.5076070671378092,0.5865724381625441,0.3546621908127208,0.35885388692579506,0.5966757950530035,0.39501625441696114
RND2,0.0046512973638645,0.0031807739883371,4.719424192005015e-05,123.8380739854135,0.0001127502534099,9.558444969043048e-05,0.3211302120141343,0.3982332155477032,0.4004363957597173,0.375332332155477,0.4439035335689046,0.5436280918727915
KLRB1,0.0061572537655214,0.0030040643223184,6.197895740519247e-06,22.75258569824312,9.669086479358333e-05,0.000124995490352,0.2607441696113074,0.4128975265017668,0.6532996466431096,0.582749293286219,0.5254418727915194,0.379886925795053
MICB,0.0020970317102704,0.0012369676621311,1.568137859342181e-06,1.83448114749938,5.663732978209915e-05,8.480336362239225e-05,0.5138606007067138,0.653356890459364,0.7820492932862191,0.8073895759717314,0.7080424028268552,0.5856987632508834
CD226,0.0030467698055785,0.0021205159922247,4.320321681366541e-05,188.66394064939303,8.742854573798935e-05,0.0001140795366143,0.4194648409893993,0.5047703180212014,0.41231254416961133,0.32179310954063606,0.555533038869258,0.45880883392226146
NCR3,0.003015716811279,0.001943806326206,2.0737970149323487e-05,113.59859998154062,8.281171443351771e-05,0.0001163309121405,0.4219487632508834,0.5279151943462898,0.5091920494699647,0.38638639575971734,0.5789459363957598,0.4324745583038869
KIR2DL3,0.0022123234180324,0.0015903869941685,4.121416120323906e-05,76.96782741218405,7.80682111852649e-05,0.0001086382786952,0.5000452296819788,0.5865724381625441,0.4186296819787986,0.4360577738515901,0.6112556537102474,0.521787632508834
KLRG1,0.0047435785989429,0.0028273546562996,5.992424477605654e-06,12.578144995832035,9.407623739024026e-05,0.00012235908983,0.3167927561837456,0.4273851590106007,0.6569035335689046,0.6454614840989399,0.5323106007067138,0.3906219081272085
TNFAIP8L2,0.0018424030312857,0.0015903869941685,1.216615646611728e-05,43.73850643840518,7.085762028625837e-05,5.127002307860151e-05,0.5476141342756183,0.5865724381625441,0.576115371024735,0.5064144876325088,0.6796316254416961,0.6789768551236749
NCR2,0.0035527486571868,0.0017670966601873,8.401306738645671e-06,37.440066997443765,7.00390546699471e-05,9.619498209002242e-05,0.38264611307420493,0.5553003533568904,0.6197,0.5251763250883392,0.684826148409894,0.5423026501766784
TREM2,0.0110596316915782,0.0075985156388054,9.673912219252685e-05,251.34456685771855,0.0002188265642601,0.0002644928423391,0.15311872791519435,0.19240282685512367,0.3048957597173145,0.2858793286219081,0.1397047703180212,0.1139279151943463
TNFRSF4,0.0102853617463016,0.0042410319844495,8.670012347046337e-06,25.19160319417095,0.0001228532025253,0.0001529882793775,0.16500371024734983,0.3265017667844523,0.6160959363957598,0.5713030035335689,0.37811413427561835,0.32583498233215547
KLRC2,0.0034648220158667,0.0021205159922247,2.389638598877374e-06,5.969092780321132,7.721958343546623e-05,0.0001077240864224,0.38859275618374556,0.5047703180212014,0.7458964664310954,0.7151526501766784,0.618304593639576,0.5237519434628976
KLRD1,0.0063792869153617,0.003887612652412,4.083882669702701e-05,225.1003844447524,0.0001284136328946,0.0001663298081892,0.25339328621908125,0.3491166077738516,0.41986113074204945,0.29959982332155477,0.35157190812720845,0.28630265017667844
KLRC1,0.0039379308221372,0.0022972256582435,6.534009161392543e-06,12.66596754387081,8.455186622248793e-05,0.0001128042314756,0.35871113074204947,0.4826855123674912,0.647578445229682,0.6447830388692579,0.5693063604240283,0.4766236749116608
MICA,0.0051057951006538,0.0024739353242622,4.372836426561037e-05,123.4944594117474,9.044185852128776e-05,0.0001238211512806,0.3007671378091873,0.4598939929328622,0.4106932862190813,0.37567349823321555,0.5437033568904593,0.384360777385159
ULBP3,0.0015861501913265,0.0008835483300936,9.976287784185484e-07,4.685459391348348,4.8761381428795466e-05,7.405418103463506e-05,0.5865250883392226,0.7393992932862191,0.8180227915194346,0.7358132508833922,0.7250194346289752,0.6559879858657244
HLA-F,0.0037729007660589,0.0053012899805619,8.218900291214265e-05,254.52928890252616,0.0001728047845188,0.0002122075125545,0.3685863957597173,0.27402826855123674,0.3263694346289753,0.28430547703180215,0.21129452296819787,0.17541272084805654
HLA-C,0.0049762922269724,0.0053012899805619,7.501598765635344e-05,167.16773727709037,0.0001674763963529,0.0002046710094014,0.3063934628975265,0.27402826855123674,0.33849982332155476,0.33713074204946997,0.2247012367491166,0.19093710247349824
HLA-G,0.0084235695594457,0.0056547093125993,4.662140534663795e-05,77.03478353567755,0.0001683659841104,0.0001973647132271,0.1994904593639576,0.2593639575971731,0.402086925795053,0.4359517667844523,0.2222303886925795,0.2138231448763251
GBP2,0.0053102447035934,0.0037109029863933,2.3164572338809383e-05,71.3939585699087,0.0001203590192312,9.25505941121854e-05,0.29224081272084806,0.3597173144876325,0.49480865724381623,0.44562296819787983,0.3927280918727915,0.5512959363957597
GBP1,0.0087796283650458,0.004594451316487,6.40108812439076e-05,149.57268451005635,0.0001476403461364,0.0001670471784934,0.1920457597173145,0.3063604240282686,0.3596060070671378,0.3512650176678445,0.294647703180212,0.28470600706713783
IFNA21,0.0053703461681472,0.0026506449902809,4.41052706823423e-05,90.20708643686014,9.654613666708594e-05,7.10700234856937e-05,0.28981643109540633,0.44346289752650175,0.4095240282685512,0.41590053003533567,0.5257998233215547,0.6605432862190813
IFNA2,0.0063846923637458,0.0030040643223184,1.0927570039349378e-05,22.318999516219947,9.897332622623091e-05,7.021372959406341e-05,0.25321978798586575,0.4128975265017668,0.5890510600706714,0.5849030035335689,0.5202263250883392,0.6615556537102474
USP18,0.0052121363280926,0.0030040643223184,0.0001154917890742,134.26214594538948,0.0001127218846036,7.37097799200373e-05,0.29630159010600704,0.4128975265017668,0.28178586572438163,0.364986925795053,0.4441079505300353,0.6566637809187279
OAS2,0.0035862817374456,0.0037109029863933,2.947967670996789e-05,93.51567283800306,0.0001241317792938,0.0001455001535071,0.38043904593639577,0.3597173144876325,0.4633047703180212,0.41132950530035334,0.37131519434628973,0.33619275618374556
BST2,0.009476012229623,0.0116628379572362,0.0005313039132528,1620.3717476800127,0.0003538803922024,0.0004128058009126,0.1787648409893993,0.11554770318021201,0.10700229681978798,0.09131395759717315,0.06851837455830388,0.05811837455830389
IRF5,0.0148385106894237,0.0081286446368616,7.956020558121671e-05,353.48659903068665,0.0002183563729821,0.000195871608615,0.10673551236749117,0.1775618374558304,0.33067243816254416,0.244813074204947,0.14020989399293285,0.2195583038869258
IRF2,0.006609589802573,0.0049478706485244,2.962383306177705e-05,94.4148654457467,0.0001475656379609,0.0001681818709959,0.24609840989399293,0.2885159010600707,0.46264081272084806,0.4101137809187279,0.29489187279151946,0.2823750883392226
IRF9,0.0119244432321464,0.0058314189786181,4.120434797286926e-05,104.63495108854214,0.000165509397083,0.0001357647320009,0.14085636042402827,0.2524734982332155,0.41866042402826853,0.39693021201413425,0.2302992932862191,0.3520210247349823
IFI30,0.0048956023499805,0.0051245803145432,5.847242951999787e-05,165.8013972770054,0.0001594582415767,0.0001889444033543,0.30993922261484097,0.281095406360424,0.3716540636042403,0.3381886925795053,0.250239222614841,0.24711024734982331
OAS3,0.0026150165507241,0.0028273546562996,1.0618344764753844e-05,41.863617167085295,0.000101299989955,0.0001242900543204,0.4573862190812721,0.4273851590106007,0.5924687279151943,0.5117593639575971,0.5143685512367491,0.3825132508833922
