Drug,Disease,n.source,n.target,d,z,0degree.target.keyprotein,1degree.target.keyprotein,2degree.target.keyprotein,n.0degree,n.1degree,n.2degree,coverage.score,specificity.score
CIDs00002396,ccRCC,13,30,1.2307692307692308,-2.450016620395282,[],"[['KRT18', 'VIM', 'DAB2', 'VDAC1', 'KRT8', 'PTPRC', 'CFL1', 'GAPDH', 'PKM', 'PEBP1', 'SPP1', 'CCND1', 'ACTB', 'CST3']]","[['CRYAB', 'VIM', 'DAB2', 'VDAC1', 'PEBP1', 'GAPDH', 'CLU', 'CD63', 'KRT8', 'CCND1', 'CST3', 'CFL1', 'PTPRC', 'ENO1', 'ACTB', 'FTL', 'PKM', 'KRT18', 'TPM1', 'SERPINA1', 'TPI1', 'PGK1', 'SPP1', 'HLA-E', 'RAC2', 'TIMP1', 'HINT1']]",0,14,27,0.0,0.0
CIDs00003385,ccRCC,25,30,1.6363636363636365,-2.140328001172683,[],"[['VIM', 'VDAC1', 'ACTB', 'KRT8', 'KRT18', 'GAPDH', 'PKM', 'TPI1', 'TPM1', 'CFL1', 'PTPRC', 'CRYAB']]","[['VDAC1', 'GAPDH', 'ENO1', 'ACTB', 'CRYAB', 'VIM', 'DAB2', 'PEBP1', 'KRT8', 'CCND1', 'TPI1', 'KRT18', 'PTPRC', 'FTL', 'PKM', 'SERPINA1', 'CLU', 'PGK1', 'CST3', 'TPM1', 'CFL1', 'HINT1', 'RAC2', 'HLA-E', 'CD63', 'TIMP1', 'SPP1']]",0,12,27,0.0,0.0
CIDs00005591,ccRCC,27,30,1.5185185185185186,-2.849697069740009,[['CCND1']],"[['KRT8', 'PTPRC', 'CLU', 'GAPDH', 'VIM', 'KRT18', 'ACTB', 'TIMP1', 'CFL1', 'TPM1']]","[['CRYAB', 'VIM', 'PKM', 'DAB2', 'VDAC1', 'PEBP1', 'GAPDH', 'SERPINA1', 'CLU', 'CCND1', 'TPI1', 'PGK1', 'KRT18', 'TPM1', 'TIMP1', 'CFL1', 'ENO1', 'ACTB', 'RAC2', 'HLA-E', 'SPP1', 'PTPRC', 'KRT8', 'FTL', 'CST3', 'SEC61G', 'CD63']]",1,10,27,0.0333333333333333,0.0012345679012345
CIDs00031553,ccRCC,2,30,1.0,-2.623511575144493,[['CCND1']],[],"[['CCND1', 'TPI1', 'KRT18', 'CRYAB', 'VIM', 'PKM', 'DAB2', 'PEBP1', 'GAPDH', 'KRT8', 'PGK1', 'CFL1', 'PTPRC', 'ENO1', 'ACTB']]",1,0,15,0.0333333333333333,0.0166666666666666
CIDs00068841,ccRCC,22,30,1.4545454545454546,-2.0666811848192155,[],"[['KRT18', 'VIM', 'CCND1', 'CFL1', 'PKM', 'GAPDH', 'TPI1', 'PGK1', 'ENO1', 'ACTB', 'DAB2', 'PTPRC', 'CST3']]","[['FTL', 'VIM', 'PKM', 'DAB2', 'VDAC1', 'PEBP1', 'GAPDH', 'CLU', 'CD63', 'KRT8', 'CCND1', 'TPI1', 'PGK1', 'CST3', 'TPM1', 'CFL1', 'PTPRC', 'ENO1', 'ACTB', 'RAC2', 'CRYAB', 'SERPINA1', 'KRT18', 'TIMP1', 'SPP1', 'HLA-E', 'HINT1']]",0,13,27,0.0,0.0
CIDs00147320,ccRCC,3,30,1.0,-2.5866787093460823,[],"[['SERPINA1', 'GAPDH', 'CCND1', 'ACTB', 'PKM']]","[['FTL', 'PKM', 'DAB2', 'GAPDH', 'CLU', 'KRT8', 'CCND1', 'CST3', 'KRT18', 'TPM1', 'CFL1', 'PTPRC', 'ENO1', 'ACTB', 'CRYAB', 'VIM', 'VDAC1', 'PEBP1', 'SERPINA1', 'TPI1', 'PGK1', 'TIMP1', 'SPP1', 'RAC2', 'HLA-E']]",0,5,25,0.0,0.0
CIDs00439168,ccRCC,9,30,1.25,-4.0328547902977565,"[['TPI1', 'PGK1', 'GAPDH']]","[['CFL1', 'PGK1', 'GAPDH', 'VIM', 'VDAC1', 'ENO1', 'ACTB']]","[['VIM', 'VDAC1', 'PEBP1', 'GAPDH', 'KRT18', 'FTL', 'PKM', 'TPI1', 'PGK1', 'TIMP1', 'CFL1', 'ENO1', 'HINT1', 'ACTB', 'KRT8', 'CCND1', 'TPM1', 'PTPRC', 'CLU', 'CRYAB', 'DAB2', 'CST3', 'SPP1', 'RAC2', 'HLA-E']]",3,7,25,0.1,0.0111111111111111
CIDs00439183,ccRCC,10,30,1.125,-5.723669278445845,[['PGK1']],"[['PGK1', 'ENO1', 'GAPDH']]","[['CRYAB', 'VIM', 'PKM', 'DAB2', 'VDAC1', 'GAPDH', 'CLU', 'KRT8', 'CCND1', 'TPI1', 'KRT18', 'CFL1', 'PTPRC', 'ACTB', 'RAC2', 'PGK1', 'ENO1', 'TPM1', 'FTL']]",1,3,19,0.0333333333333333,0.0033333333333333
CIDs00448537,ccRCC,58,30,1.5818181818181818,-2.4450284408112304,"[['GAPDH', 'CCND1']]","[['CST3', 'CCND1', 'VIM', 'VDAC1', 'GAPDH', 'ENO1', 'ACTB', 'CLU', 'PKM', 'DAB2', 'CFL1', 'PTPRC', 'PGK1', 'KRT8', 'TPI1', 'KRT18', 'TPM1', 'CRYAB']]","[['CCND1', 'PTPRC', 'FTL', 'CRYAB', 'VIM', 'PKM', 'DAB2', 'VDAC1', 'GAPDH', 'SERPINA1', 'CLU', 'KRT8', 'KRT18', 'TPM1', 'CFL1', 'ENO1', 'SPP1', 'ACTB', 'PEBP1', 'TPI1', 'PGK1', 'TIMP1', 'RAC2', 'CD63', 'CST3', 'HLA-E', 'HINT1', 'SEC61G']]",2,18,28,0.0666666666666666,0.0011494252873563
CIDs05287969,ccRCC,14,30,1.1538461538461535,-3.0793292038467084,[['CCND1']],"[['VIM', 'PKM', 'CCND1', 'PEBP1', 'VDAC1', 'GAPDH', 'ACTB', 'CD63', 'DAB2', 'KRT8', 'KRT18']]","[['DAB2', 'VDAC1', 'PEBP1', 'GAPDH', 'SERPINA1', 'CLU', 'KRT8', 'TPI1', 'PGK1', 'KRT18', 'TPM1', 'CFL1', 'PTPRC', 'ENO1', 'SPP1', 'ACTB', 'RAC2', 'PKM', 'CCND1', 'CRYAB', 'VIM', 'HINT1', 'FTL', 'TIMP1', 'CD63', 'HLA-E', 'CST3']]",1,11,27,0.0333333333333333,0.0023809523809523
CIDs19420248,ccRCC,25,30,1.75,-2.4023439566523312,[['PGK1']],"[['VIM', 'ACTB', 'PGK1', 'GAPDH', 'RAC2']]","[['CRYAB', 'VIM', 'PKM', 'DAB2', 'GAPDH', 'CD63', 'KRT8', 'CCND1', 'KRT18', 'ENO1', 'SPP1', 'ACTB', 'VDAC1', 'TPI1', 'PGK1', 'CFL1', 'PEBP1', 'CLU', 'TPM1', 'PTPRC', 'HINT1', 'RAC2', 'FTL', 'SERPINA1']]",1,5,24,0.0333333333333333,0.0013333333333333
CIDs24798685,ccRCC,9,30,1.4,-2.6593989916272847,[],"[['CLU', 'CFL1', 'ACTB', 'GAPDH']]","[['FTL', 'CRYAB', 'VIM', 'PKM', 'DAB2', 'VDAC1', 'GAPDH', 'KRT8', 'TPI1', 'CST3', 'KRT18', 'CFL1', 'ACTB', 'PEBP1', 'CCND1', 'TPM1', 'PTPRC', 'ENO1', 'SPP1', 'RAC2', 'CLU', 'PGK1', 'HINT1']]",0,4,23,0.0,0.0
