Drug,Disease,n.source,n.target,d,z,0degree.target.keyprotein,1degree.target.keyprotein,2degree.target.keyprotein,n.0degree,n.1degree,n.2degree,coverage.score,specificity.score
CIDs00003467,ccRCC,2,90,0.5,-2.4058258524806693,[['CASP3']],"[['AKT1', 'CDH1', 'CDC42', 'VIM', 'KRT18', 'CTNNB1', 'APP', 'KRT8', 'MAPK14', 'ALB']]","[['IL1B', 'PKM', 'CD44', 'MAPK3', 'STAT1', 'STAT5A', 'ALB', 'HGF', 'MAPK1', 'TP53', 'ERBB2', 'CLU', 'TPI1', 'FOS', 'LDLR', 'PTPRC', 'FN1', 'INS', 'MMP2', 'ACTB', 'PEBP1', 'STAT3', 'CCND1', 'HSP90AA1', 'ITGAM', 'VDAC1', 'VEGFA', 'SRC', 'UBC', 'TLR4', 'CCL2', 'CFL1', 'PPARG', 'HSPA8', 'GAPDH', 'EGFR', 'TNF', 'HRAS', 'CD63', 'RAC2', 'RPS27A', 'MAPK8', 'TLR2', 'PTEN', 'CYCS', 'MYC', 'ESR1', 'DAB2', 'CRYAB', 'ACTG1', 'JUN', 'CREB1', 'POLR2E', 'PRKACA', 'EP300', 'CXCR4', 'IL2', 'ENO1', 'AKT1', 'CASP3', 'PGK1', 'CST3', 'TPM1', 'CDC42', 'VIM', 'KRT18', 'APP', 'MAPK14']]",1,10,68,0.0111111111111111,0.0055555555555555
CIDm00003498,ccRCC,4,90,0.5,-4.048866627187111,"[['MMP9', 'MMP2']]","[['CD44', 'CXCL8', 'FN1', 'TIMP1', 'SPP1', 'CCL2', 'IL1B', 'TP53', 'HSP90AA1', 'CXCL12']]","[['SPP1', 'ALB', 'HGF', 'ERBB2', 'FOS', 'PTPRC', 'MMP2', 'CCL5', 'VEGFA', 'SRC', 'EGFR', 'CD63', 'DAB2', 'CXCL12', 'JUN', 'CREB1', 'APP', 'PRKACA', 'SERPINA1', 'ENO1', 'CD44', 'AKT1', 'MAPK3', 'STAT1', 'MAPK1', 'TP53', 'FN1', 'STAT3', 'MMP9', 'TNF', 'MAPK8', 'EP300', 'PKM', 'CLU', 'CASP3', 'CDH1', 'ACTB', 'PEBP1', 'VDAC1', 'UBC', 'HSPA8', 'GAPDH', 'CDC42', 'RPS27A', 'PTEN', 'VIM', 'MYC', 'ESR1', 'KRT18', 'CTNNB1', 'PTGS2', 'LEP', 'CXCR4', 'MAPK14']]",2,10,54,0.0222222222222222,0.0055555555555555
CIDs00003547,ccRCC,6,90,1.0,-2.707671893914068,[['PRKACA']],"[['ACTB', 'HSPA8', 'VIM', 'SPP1', 'GAPDH', 'CREB1', 'ALB', 'CASP3', 'CFL1', 'PTEN', 'CD44', 'TP53', 'ERBB2', 'FOS', 'CCND1', 'HSP90AA1', 'SRC', 'EGFR', 'ESR1', 'CTNNB1']]","[['CD44', 'IL6', 'AKT1', 'MAPK3', 'STAT1', 'ALB', 'MAPK1', 'TP53', 'ERBB2', 'CASP3', 'FOS', 'PTPRC', 'CDH1', 'PEBP1', 'CCND1', 'TPM1', 'HSP90AA1', 'VDAC1', 'SRC', 'UBC', 'CFL1', 'GAPDH', 'EGFR', 'CDC42', 'RAC2', 'RPS27A', 'MAPK8', 'CYCS', 'MYC', 'ESR1', 'CRYAB', 'ACTG1', 'CTNNB1', 'JUN', 'CREB1', 'APP', 'PRKACA', 'EP300', 'CXCR4', 'ENO1', 'MAPK14', 'PKM', 'STAT5A', 'TPI1', 'PGK1', 'FN1', 'INS', 'MMP2', 'ACTB', 'CCL5', 'STAT3', 'PPARG', 'HSPA8', 'HRAS', 'CD63', 'PTEN', 'VIM', 'DAB2', 'KRT18', 'KRT8', 'CST3', 'FTL', 'POLR2E', 'IL1B', 'SPP1', 'CXCL8', 'HGF', 'CLU', 'MMP9', 'EGF', 'VEGFA', 'TLR4', 'CCL2', 'TIMP1', 'TNF', 'TLR2', 'PTGS2', 'SERPINA1', 'IL2']]",1,20,79,0.0111111111111111,0.0018518518518518
CIDm00003594,ccRCC,1,90,0.0,-2.6866201585212783,[['MMP9']],"[['CD44', 'CXCL8', 'FN1', 'TIMP1']]","[['SPP1', 'ALB', 'HGF', 'ERBB2', 'FOS', 'PTPRC', 'MMP2', 'CCL5', 'VEGFA', 'SRC', 'EGFR', 'CD63', 'DAB2', 'CXCL12', 'JUN', 'CREB1', 'APP', 'PRKACA', 'SERPINA1', 'ENO1']]",1,4,20,0.0111111111111111,0.0111111111111111
CIDm00003633,ccRCC,2,90,0.5,-2.9868303571353265,[['CD44']],"[['SPP1', 'ERBB2', 'PTPRC', 'FN1', 'MMP9', 'SRC', 'EGFR', 'PRKACA', 'SERPINA1']]","[['PKM', 'AKT1', 'MAPK3', 'CXCL8', 'STAT1', 'STAT5A', 'ALB', 'HGF', 'MAPK1', 'TP53', 'CLU', 'CASP3', 'TPI1', 'FOS', 'MMP2', 'CDH1', 'ACTB', 'CCL5', 'PEBP1', 'STAT3', 'CCND1', 'TPM1', 'HSP90AA1', 'ITGAM', 'EGF', 'VDAC1', 'UBC', 'TLR4', 'CCL2', 'CFL1', 'HSPA8', 'GAPDH', 'CDC42', 'TIMP1', 'HRAS', 'CD63', 'RPS27A', 'MAPK8', 'TLR2', 'PTEN', 'CYCS', 'VIM', 'MYC', 'ESR1', 'DAB2', 'CRYAB', 'ACTG1', 'KRT18', 'CTNNB1', 'CXCL12', 'JUN', 'CREB1', 'APP', 'SERPINA1', 'KRT8', 'EP300', 'CXCR4', 'ENO1', 'MAPK14', 'CD44', 'ERBB2', 'MMP9', 'SRC', 'EGFR']]",1,9,64,0.0111111111111111,0.0055555555555555
CIDs00003973,ccRCC,17,90,0.625,-5.144204603449672,"[['MAPK3', 'TP53', 'VEGFA', 'CCND1', 'CASP3', 'AKT1']]","[['AKT1', 'STAT1', 'TP53', 'STAT3', 'FTL', 'TPM1', 'HRAS', 'PTEN', 'STAT5A', 'MAPK1', 'FOS', 'PTPRC', 'EGFR', 'MAPK8', 'MYC', 'ESR1', 'JUN', 'KRT8', 'MAPK14', 'MAPK3', 'MMP2', 'HSP90AA1', 'UBC', 'HSPA8', 'CDC42', 'RPS27A', 'PTGS2', 'CREB1', 'PRKACA', 'EP300', 'CCND1', 'CTNNB1', 'APP', 'ALB', 'FN1', 'CDH1', 'GAPDH', 'VIM', 'SRC', 'PGK1', 'KRT18', 'CASP3', 'ACTB', 'VDAC1']]","[['PKM', 'CD44', 'MAPK3', 'STAT5A', 'ALB', 'MAPK1', 'ERBB2', 'CASP3', 'TPI1', 'FOS', 'PGK1', 'LDLR', 'PTPRC', 'FN1', 'CST3', 'MMP2', 'CDH1', 'ACTB', 'PEBP1', 'CCND1', 'HSP90AA1', 'VDAC1', 'SRC', 'UBC', 'CCL2', 'CFL1', 'HSPA8', 'GAPDH', 'EGFR', 'CDC42', 'TNF', 'HRAS', 'RPS27A', 'MAPK8', 'PTEN', 'CYCS', 'VIM', 'MYC', 'ESR1', 'DAB2', 'CRYAB', 'ACTG1', 'KRT18', 'CTNNB1', 'PTGS2', 'JUN', 'LEP', 'CREB1', 'APP', 'PRKACA', 'KRT8', 'EP300', 'CXCR4', 'ENO1', 'MAPK14', 'STAT1', 'TP53', 'STAT3', 'EGF', 'TLR2', 'IL1B', 'IL6', 'AKT1', 'CXCL8', 'CLU', 'INS', 'HLA-E', 'CCL5', 'TPM1', 'ITGAM', 'VEGFA', 'TLR4', 'PPARG', 'TIMP1', 'RAC2', 'POLR2E', 'SERPINA1', 'IL2', 'SPP1', 'FTL', 'CD63', 'CXCL12', 'HGF', 'MMP9', 'HINT1']]",6,44,85,0.0666666666666666,0.0039215686274509
CIDm00004330,ccRCC,2,90,0.5,-2.314260648910416,[['CASP3']],"[['AKT1', 'CDH1', 'CDC42', 'VIM', 'KRT18', 'CTNNB1', 'APP', 'KRT8', 'MAPK14']]","[['IL1B', 'PKM', 'CD44', 'MAPK3', 'STAT1', 'STAT5A', 'ALB', 'HGF', 'MAPK1', 'TP53', 'ERBB2', 'CLU', 'TPI1', 'FOS', 'LDLR', 'PTPRC', 'FN1', 'INS', 'MMP2', 'ACTB', 'PEBP1', 'STAT3', 'CCND1', 'HSP90AA1', 'ITGAM', 'VDAC1', 'VEGFA', 'SRC', 'UBC', 'TLR4', 'CCL2', 'CFL1', 'PPARG', 'HSPA8', 'GAPDH', 'EGFR', 'TNF', 'HRAS', 'CD63', 'RAC2', 'RPS27A', 'MAPK8', 'TLR2', 'PTEN', 'CYCS', 'MYC', 'ESR1', 'DAB2', 'CRYAB', 'ACTG1', 'JUN', 'CREB1', 'POLR2E', 'PRKACA', 'EP300', 'CXCR4', 'IL2', 'ENO1', 'AKT1', 'CASP3', 'CDH1', 'CTNNB1', 'CXCL12', 'APP', 'SERPINA1', 'KRT8', 'MAPK14']]",1,9,67,0.0111111111111111,0.0055555555555555
CIDm00004666,ccRCC,38,90,0.8285714285714286,-6.7639282413802535,"[['MMP2', 'JUN', 'EGFR', 'AKT1', 'CXCL8', 'MAPK8', 'STAT3', 'TP53', 'ERBB2', 'CYCS', 'CASP3', 'ESR1']]","[['MAPK3', 'MAPK1', 'CCND1', 'MAPK8', 'MAPK14', 'PRKACA', 'VDAC1', 'IL1B', 'TP53', 'HSP90AA1', 'TIMP1', 'CXCL12', 'ERBB2', 'SRC', 'UBC', 'EGFR', 'VIM', 'MYC', 'ESR1', 'DAB2', 'KRT18', 'JUN', 'APP', 'KRT8', 'STAT1', 'FOS', 'FN1', 'CCL5', 'STAT3', 'TPM1', 'HSPA8', 'TNF', 'RPS27A', 'EP300', 'IL2', 'PKM', 'AKT1', 'PEBP1', 'HRAS', 'CD44', 'STAT5A', 'TPI1', 'PTPRC', 'CDH1', 'EGF', 'TLR4', 'CFL1', 'GAPDH', 'TLR2', 'CTNNB1', 'CASP3', 'CDC42', 'PTEN', 'CREB1', 'ACTB', 'MMP9', 'PPARG', 'CRYAB', 'LEP', 'CXCR4', 'MMP2', 'PTGS2', 'ENO1']]","[['PKM', 'CD44', 'AKT1', 'STAT1', 'STAT5A', 'ALB', 'TP53', 'ERBB2', 'CLU', 'CASP3', 'TPI1', 'FOS', 'PGK1', 'FTL', 'PTPRC', 'INS', 'ACTB', 'PEBP1', 'STAT3', 'HSP90AA1', 'SRC', 'UBC', 'CCL2', 'CFL1', 'PPARG', 'HSPA8', 'GAPDH', 'EGFR', 'CDC42', 'TNF', 'HRAS', 'CD63', 'RPS27A', 'VIM', 'MYC', 'ESR1', 'DAB2', 'CRYAB', 'ACTG1', 'KRT18', 'CTNNB1', 'JUN', 'CREB1', 'POLR2E', 'APP', 'PRKACA', 'KRT8', 'EP300', 'ENO1', 'IL1B', 'LDLR', 'MMP2', 'PTEN', 'LEP', 'MAPK14', 'SPP1', 'MAPK3', 'MAPK1', 'FN1', 'CCND1', 'VDAC1', 'PTGS2', 'CDH1', 'HINT1', 'MAPK8', 'CYCS', 'HGF', 'MMP9', 'VEGFA', 'CXCR4', 'IL6', 'CXCL8', 'HLA-E', 'CCL5', 'TPM1', 'EGF', 'TLR4', 'RAC2', 'TLR2', 'SERPINA1', 'IL2', 'ITGAM', 'SEC61G', 'TIMP1', 'CXCL12', 'DECR1', 'CST3']]",12,63,87,0.1333333333333333,0.0035087719298245
CIDs00004797,ccRCC,1,90,0.0,-3.4411052434693508,[['TPI1']],"[['CFL1', 'EGFR']]","[['PKM', 'CD44', 'AKT1', 'MAPK3', 'STAT1', 'STAT5A', 'MAPK1', 'TP53', 'ERBB2', 'CASP3', 'FOS', 'PGK1', 'LDLR', 'PTPRC', 'FN1', 'INS', 'CDH1', 'ACTB', 'STAT3', 'CCND1', 'TPM1', 'HSP90AA1', 'ITGAM', 'EGF', 'VEGFA', 'SRC', 'UBC', 'TLR4', 'CCL2', 'HSPA8', 'GAPDH', 'TNF', 'RPS27A', 'MAPK8', 'TLR2', 'VIM', 'MYC', 'ESR1', 'ACTG1', 'KRT18', 'CTNNB1', 'JUN', 'APP', 'PRKACA', 'KRT8', 'EP300', 'IL2', 'ENO1', 'MAPK14']]",1,2,49,0.0111111111111111,0.0111111111111111
CIDm00005176,ccRCC,1,90,0.0,-2.69667836684998,[['MMP2']],"[['IL1B', 'TP53', 'HSP90AA1', 'TIMP1', 'CXCL12']]","[['PKM', 'CD44', 'SPP1', 'AKT1', 'MAPK3', 'STAT1', 'HGF', 'MAPK1', 'ERBB2', 'CLU', 'CASP3', 'PTPRC', 'FN1', 'CDH1', 'ACTB', 'PEBP1', 'STAT3', 'MMP9', 'VDAC1', 'VEGFA', 'SRC', 'UBC', 'HSPA8', 'GAPDH', 'EGFR', 'CDC42', 'TNF', 'CD63', 'RPS27A', 'MAPK8', 'PTEN', 'VIM', 'MYC', 'ESR1', 'DAB2', 'KRT18', 'CTNNB1', 'PTGS2', 'JUN', 'LEP', 'CREB1', 'APP', 'PRKACA', 'EP300', 'CXCR4', 'ENO1', 'MAPK14']]",1,5,47,0.0111111111111111,0.0111111111111111
